title,text,rating,author,app_version,date,app_name,platform,extraction_method,extraction_date,vote_sum,vote_count,review_id
Installation,"Nous avons eu Jeremy comme technicien.
Il a été courtois, gentil et rapide.
Très contents de son service. Merci",5,vouage,11.2.0,2025-03-02 07:40:18,Bell,iOS,itunes_rss,2025-05-29,0,0,d477c86554931937f52609df60a04efa
Not happy,"Connection 
 and over price .",1,Marcharb 1,11.2.0,2025-03-02 02:28:48,Bell,iOS,itunes_rss,2025-05-29,0,0,76933e3ca71a7be9a45d5689d5fdf9fc
"You broke promises we agree too, I gave you three chances and you spit in my face","We had an agreement as of Dec 31 2024 and when Jan 24 came and the new prices were to take effect nothing happened. I called in requesting a manger three times and you did nothing for me, apparently you don’t care to retain customers of over 20 years well guess what. Not only did I switch, but I added two more lines you would have gotten plus there is a third who will need one next year!! You just lost 6 customers, congratulations!",1,heffernandan,11.2.0,2025-03-01 16:48:37,Bell,iOS,itunes_rss,2025-05-29,0,0,cfdabd3f78aa4681b686bb2dee2d3725
Not happy,This is my second comment about how I was treated when I first moved internet to bell I was told I would be paying $50 per month as it’s offered in my building but instead I am being charged $65 and every time I call I’m put on hold and told bell knows nothing about it,1,Agnieszkannnnn,11.2.0,2025-03-01 15:51:39,Bell,iOS,itunes_rss,2025-05-29,0,0,509cf7937573bf973fed212e439dd44a
Ripped off,The transition to more access to phone products had too high a cost for processing. Not impressed.,2,Dierdri,11.2.0,2025-03-01 10:49:44,Bell,iOS,itunes_rss,2025-05-29,0,0,00a7770166a934b11752398fb3961a62
Insultant appel de votre Commis,"Tres agressif,a la limite baveu",1,P’popp’´,11.2.0,2025-03-01 09:26:34,Bell,iOS,itunes_rss,2025-05-29,0,0,1ddd759d9b887dbf0927156ac1ca0414
Bell sucks,Bell sucks,1,BIG JEFF T,11.2.0,2025-03-01 03:57:12,Bell,iOS,itunes_rss,2025-05-29,0,0,d5b4d1d38981a058bd1d8c7d8fb236f8
Internet speed,"Unfortunately, Bell doesn’t offer a fast enough signal in my area so I’ve went to something better and less expensive",1,feartheride,11.2.0,2025-03-01 03:30:59,Bell,iOS,itunes_rss,2025-05-29,0,0,075e1921e2fd0ac238f010e5ebacc04a
Hard to use and rarely works,This app is always having issues working,1,lorthoris,11.2.0,2025-02-28 16:18:21,Bell,iOS,itunes_rss,2025-05-29,0,0,77a46e5d5c802e87faf7606a78ed5653
Terrible app,This app is so bad it makes Rogers app look good.,1,Ghjgbuuuttggb,11.2.0,2025-02-28 13:21:45,Bell,iOS,itunes_rss,2025-05-29,0,0,2bf887e232aba8487ff67cd47c485fda
Rate change,Changed rate again without notice . Where is the seniors rate . Not Happy customer!,1,Little Marty 89,11.2.0,2025-02-28 10:35:29,Bell,iOS,itunes_rss,2025-05-29,0,0,7644409e571b658a1afb12c2eee553f1
Bell,Fundamental,5,Sergio gioia,11.2.0,2025-02-28 08:31:40,Bell,iOS,itunes_rss,2025-05-29,0,0,6eb87afb22b74ceef3cc81c4eb141cd0
Bill increased,Bill increased,1,Gill…5911,11.2.0,2025-02-28 07:49:41,Bell,iOS,itunes_rss,2025-05-29,0,0,9006171f7d638ef660486b3dee8fa413
Raising Rates,"I signed up for a two year term at a certain price, you should be obligated to hold that price for the term. You are now raising prices again for the 5th time! This is horrible disgusting business",1,Lik2025$,11.2.0,2025-02-28 06:31:28,Bell,iOS,itunes_rss,2025-05-29,0,0,25a7f64cb3b71449c2f3589dd353ddc3
Great,"This app is very great, very easy and simple to use",5,Inukgal,11.2.0,2025-02-28 01:23:57,Bell,iOS,itunes_rss,2025-05-29,0,0,8aa558f2a3df8fe791bc84fa1d43e0af
I will never allow you!,I will never allow this app to track my activity on my iPhone with that being said stop bugging everytime I opened the app!,1,Binupaye,11.2.0,2025-02-28 01:03:17,Bell,iOS,itunes_rss,2025-05-29,0,0,64c84f63c7856ee1b8705e51d0858be3
Excellent Service,Keep up the great work Bell,5,hafiali,11.2.0,2025-02-27 17:21:49,Bell,iOS,itunes_rss,2025-05-29,0,0,961ac967a6c9a788e2e217b42e7d7bb9
Double payment,"I’ve already paid the payment now they want me to pay the payment again, i don’t wanted to mess up my score so has to pay that",1,Rd reen,11.2.0,2025-02-27 08:38:28,Bell,iOS,itunes_rss,2025-05-29,0,0,58b83b076df955034164f142178fb6ae
Poor,Poor signal at the basement,1,Jdie’s,11.2.0,2025-02-26 20:25:22,Bell,iOS,itunes_rss,2025-05-29,0,0,889a5e91b2db63f87121d445db06bfc6
Changing over issues,I had my phone transferred from another carrier and it took 3 calls and almost 4 hours on the phone to get it set up?? I still have questions as I see I have a voicemail and no way to access it.,2,Ant do die,11.2.0,2025-02-26 18:03:01,Bell,iOS,itunes_rss,2025-05-29,0,0,a856c45f01a9a81d96ec085bd9afeca3
frustrating,i need an update everytime and wait and wait,2,514rr,11.2.0,2025-02-26 17:54:02,Bell,iOS,itunes_rss,2025-05-29,0,0,a63e2ce17be2109b29116d7c7fbe716d
Suspension Request,Took 3 hours with 4 different agents to request a temporary suspension on my account. Terrible service! Even after I called the 4th time - the agent was rude & could not complete the request. Not helpful at all. They will keep asking you to go to the app even though you’re calling the helpline for the request!!,1,Tarannum Kaur,11.2.0,2025-02-26 11:12:04,Bell,iOS,itunes_rss,2025-05-29,0,0,a6def5381761a00e8823bc130ede4348
Bell payments,I tad confusing,2,Ricky dawg61,11.2.0,2025-02-26 08:02:15,Bell,iOS,itunes_rss,2025-05-29,0,0,48e6e14b0fbb3e48fc11b081b5f92179
Facture trop chers,Par rapport aux autres opérateurs,1,Dhekra$,11.2.0,2025-02-25 19:09:03,Bell,iOS,itunes_rss,2025-05-29,0,0,642034217694f2ff5574c609ebc07c77
Cost of airtime,"Bell rate is one of the highest. If I have a choice before the expiration of my contract, I will port to another network provider. And besides my internet outside of my home is very poor. In fact, I will definitely move to another network provider. I have never enjoyed bell services.",1,Scottie Chase,11.2.0,2025-02-25 17:54:18,Bell,iOS,itunes_rss,2025-05-29,0,0,c6f87521206c9c21da56bcc75886c9a7
System error mobilité,My plan changed without my doing!!!!Upset,1,Doc MRtin,11.2.0,2025-02-24 12:36:47,Bell,iOS,itunes_rss,2025-05-29,0,0,5c780a15c970afec9a7373e199be70f7
Accessing my bill details,Your system return an internal sever error,1,Wesmill983,11.2.0,2025-02-24 10:58:23,Bell,iOS,itunes_rss,2025-05-29,0,0,18c9b3423d8b856166d8e6d6345ea94d
Bill not sent,"I changed my mobility services provider because of the increasing bills. However, I left my internet services. My bill is usually mailed out on the 13th. Till date, I am yet to receive my bill. I called twice and checked my online services but to no avail. This morning, I logged on online only to see that an amount was posted as my bill and payment was due yesterday. Bell should know better and do better. Very ridiculous.",1,Winnie4U,11.2.0,2025-02-24 09:28:45,Bell,iOS,itunes_rss,2025-05-29,0,0,c3e1e4e003a309f5be373e4ba16df7d5
My bill increased and my internet decrease speed wise,I might be switching home networks if I can’t get this fixed,1,Justforfun123321,11.2.0,2025-02-24 03:51:14,Bell,iOS,itunes_rss,2025-05-29,0,0,fe276b2eba3e877d95f7048e2ea70c24
Should just automatically charge to my credit card,It’s annoying having to log in to the app every month. Just charge my credit card rather than me bothering to remember my user name or password every month,2,Magnum PF,11.2.0,2025-02-24 03:22:30,Bell,iOS,itunes_rss,2025-05-29,0,0,9faf411d7674e020a706b9ac8c083822
Easy to use,"Easy to track when my payments are due, and to make payments, never had any issue.",5,Jot322,11.2.0,2025-02-23 19:14:20,Bell,iOS,itunes_rss,2025-05-29,0,0,507297ec566a9c75553ba878552481cf
Raising Prices,Bell continues to raise my monthly bill despite them telling me they wouldn't when I subscribed. Not impressed.,1,Bullskibeach,11.2.0,2025-02-23 17:12:36,Bell,iOS,itunes_rss,2025-05-29,0,0,204b357048c813de74c9f2c47307d495
Near useless app,I have 2 internet and 1 mobile account with Bell.   This near useless app only lets me connect 1 of them.   This is consistent with the rest of Bell’s poor customer service.,1,disappointed 8754356,11.2.0,2025-02-23 09:39:11,Bell,iOS,itunes_rss,2025-05-29,0,0,fab274bd7aaac3c6c34a7955703c4b9c
Payment increased without any notification,"I had Bell over 5 years, however, the service experience declined. My monthly payment was getting increased without any notice.",1,悠悠是小太阳123,11.2.0,2025-02-22 15:55:52,Bell,iOS,itunes_rss,2025-05-29,0,0,a81f76cf9ba40694e7403d79b641d5ae
Customer Service,Service is not what it used to be to be. Got the feeling that I’m just another number and just to move on if yr not happy.,1,Vividtimes,11.2.0,2025-02-22 14:59:39,Bell,iOS,itunes_rss,2025-05-29,0,0,c520eec8e76e678936648cfd3ed8a942
Cost,Prices too high,1,Rg9767,11.2.0,2025-02-22 08:29:29,Bell,iOS,itunes_rss,2025-05-29,0,0,2cc657ea83c24c15aa004e9918282ef2
Payment option not working,Been having issue to pay my bill with the app for the last 3 months,1,Mimzzziii,11.2.0,2025-02-21 17:06:29,Bell,iOS,itunes_rss,2025-05-29,0,0,d6aa77fb5d011aa474fd5c8727803c2c
Horrible experience,Ditto,1,abrakababa,11.2.0,2025-02-21 14:43:25,Bell,iOS,itunes_rss,2025-05-29,0,0,e9454c82e4176babb957c3c02216f8f0
Montly,I was already on always payement,1,Luc Lepage,11.2.0,2025-02-21 11:13:51,Bell,iOS,itunes_rss,2025-05-29,0,0,85072140e207e5f0b5873f5b69f88f2a
Poor and misleading service,I am very disappointed with the way bell is misleading loyal customers.. I am leaving Bell as soon as I have time to look in other providers’s offers.. you are making this not a service but a full time job for customer to have fair pricing .,1,16ros,11.2.0,2025-02-21 07:55:12,Bell,iOS,itunes_rss,2025-05-29,0,0,366ac60c902bf8e3667cb44032b0b13f
Makes no sense,"So my app tells me I can bring my phone to bell and get 120gb for 45$. It also says it will wave the 70$ fee when you activate in app. You click bring your own phone and it’s says. We are unable to add a line in app, please call… 
So stupid bell.",1,Prjcc,11.2.0,2025-02-21 05:57:38,Bell,iOS,itunes_rss,2025-05-29,0,0,f8616fc49b70f2f4d59898fd7c1aecc3
Confused and frustrated,Tried to change my plan to save some money. Spent 45 minutes going through the confusing options. Finally finished then when I hit continue I got an error message . Useless,1,rdlit,11.2.0,2025-02-20 16:45:53,Bell,iOS,itunes_rss,2025-05-29,0,0,7ec0ca0c403ca6d04021ca6f57be1f00
All good,all good,5,Paul 367,11.2.0,2025-02-20 13:39:49,Bell,iOS,itunes_rss,2025-05-29,0,0,917237c12420e182bea06ffb6fe40fea
Expensive,No loyalty offers or rewards,2,Tuts jyk,11.2.0,2025-02-20 11:11:05,Bell,iOS,itunes_rss,2025-05-29,0,0,43d82bf69ff358d66936f155795da54c
Mon Bell,Le mode sombre cerai apprécié et voir la consommation en première page aussi,3,O.Eric,11.2.0,2025-02-20 09:05:31,Bell,iOS,itunes_rss,2025-05-29,0,0,f77bc2f8a301e1e74ee05faa2601f550
Not happy with bell,Very disappointing. I paid twice in one month. It’s fraud,1,Ali M007,11.2.0,2025-02-20 07:41:33,Bell,iOS,itunes_rss,2025-05-29,0,0,0ed72ce65c817a748b3b738b4a8f870d
Why are there Ads,I’ve never seen any other company Selling third party ads on their app for example temu ads. Advertising bell products is fine but what are these third party ads doing on here.  It’s the last thing I wanna see especially on an app where I process billing and payment info.,1,Critique attempts,11.2.0,2025-02-20 07:06:18,Bell,iOS,itunes_rss,2025-05-29,0,0,8e5227522e27acb79d7ab0205ecf2f07
"Bad price, bad service, not much to offer","Over price mobility and internet price, bad service and the price raise every month for no reason. Switching for another provider to save 100$+ per month",1,ML ML8,11.2.0,2025-02-19 18:00:40,Bell,iOS,itunes_rss,2025-05-29,0,0,d65ed9d78411b94182f7e7146a41de0f
The Best Service,"I have been a Loyal Bell Mobility customer ever since I got my first cell phone, a flip. That was in 2000. Travelling to the far corners of Canada, all provinces and territories I had service 90% of the time. When travelling I use my phone as a Hot Spot so I can use my laptop.",5,CDN 1867,11.2.0,2025-02-19 17:38:17,Bell,iOS,itunes_rss,2025-05-29,0,0,bf3e5783df4f662e6e86affbc605eaf9
Chat closed without answering question,I was in the middle of a chat and asked a follow up question. The response was ok I’ll close the chat. Why?,1,Chat closed,11.2.0,2025-02-19 10:22:27,Bell,iOS,itunes_rss,2025-05-29,0,0,f51d24239ce415ff8937bf2a58f88170
Très cher,"Je suis de plus en plus à cour d’argent . 
Si vous avez des rabais à offrir … j’aimerais être au courant car je devrai bientôt changé de distributeur . 
Merci",2,Mommy momcool,11.2.0,2025-02-19 07:49:55,Bell,iOS,itunes_rss,2025-05-29,0,0,3583661070d923f92d4d1ad160bb4773
Credit Bureau,"Why has my Bell mobile account now been added to my Credit Bureau? My account is paid each month, it has never been outstanding, so why Bell? You’re not a credit card or an outstanding debt.",1,vocoxxrltxov,11.2.0,2025-02-19 02:50:59,Bell,iOS,itunes_rss,2025-05-29,0,0,15572ba5d6a2f130eaedeac72a9bdce6
Great service,I changed to Bell recently. Had various questions. They were prompt to respond and answer quickly and accurately.  It was good knowing their support is available.,5,Jojo Victoria,11.2.0,2025-02-18 16:20:02,Bell,iOS,itunes_rss,2025-05-29,0,0,577410c954285216f66e4d191363bdc9
Bill,Worst service ever I’ve talk to customer support no use my bill was not cleared in the system I’m loosing my credit because of that I’m paying extra it’s been 3months doesn’t matter whom you call you get different answers and making me pay extra amount every single time.. fed up with this service..never again!,1,@avi7777,11.2.0,2025-02-18 15:48:13,Bell,iOS,itunes_rss,2025-05-29,0,0,41fd51401fec9031cf923adea620841c
Bell sucks at most things,This app doesn't impress.,3,Soldforpennies,11.2.0,2025-02-18 11:44:46,Bell,iOS,itunes_rss,2025-05-29,0,0,b65f711cf42a15129a775cc42de19918
Does not work,"First off let me start by saying the bell app is the most un-user friendly app I’ve used. It’s so hard to navigate and when you finally find what you are looking for it might not even be correct. It does not update anything correctly and often sends you the wrong info. It does not update your address or any personal info when you enter it, you sometimes get the wrong bills that are often a year old and customer service keeps trying to push you to use the app when you call them. Ive had to call multiple time in a row now to get things changed and updated because of all this. You better off just going to the web site as that’s where I get told to go in the end anyway",1,ricky_bobby8,11.2.0,2025-02-18 10:47:20,Bell,iOS,itunes_rss,2025-05-29,0,0,beb45c07ef5f42ac4adea828f812cb97
Bell Cranbrook,Thank you for your assistance 💚💛🩷,5,oikjhy,11.2.0,2025-02-18 10:04:48,Bell,iOS,itunes_rss,2025-05-29,0,0,a0fa9398e7a6d4a18f2f508529f1bac3
Trash,Your service is a joke I signed up for authorized payments and to add my new card info I was told to go online to make changes which I did but you system didn’t change anything so now am stuck with NSF charges TRASH,1,Suckumadda,11.2.0,2025-02-18 01:26:11,Bell,iOS,itunes_rss,2025-05-29,0,0,4d94536e7c833d007894e672a7cf03fd
Yuck,Stupid bill payments I face.,1,Cap't Consumer,11.2.0,2025-02-17 11:42:18,Bell,iOS,itunes_rss,2025-05-29,0,0,cc39db91d6a93454c02d56dab7e80dd1
MyBell,"Even after canceling my account,  I keep getting small charges which they are saying, it’s late payment fee.",1,emmisuga,11.2.0,2025-02-17 10:23:50,Bell,iOS,itunes_rss,2025-05-29,0,0,f96bb3aaae515ad99e42dae96fe300a3
Chat en direct non disponible,Pourquoi,3,Sourire1964,11.2.0,2025-02-16 16:11:47,Bell,iOS,itunes_rss,2025-05-29,0,0,c033b3198d5c6da0d08bc5cfb6427c58
Terrible,"Selling ads on the app it’s already bad enough the app is never updated with current rates and sales, now temu ads don’t download it’s spyware",1,Oe 115,11.2.0,2025-02-16 10:26:40,Bell,iOS,itunes_rss,2025-05-29,0,0,850835fc73913b676bdd18ab408945ee
TOO EXPENSIVE BUT SOLID SERVICE,"Very rarely do I have a poor or no signal. Customer service has improved alot in the last couple of years. 
However plans and monthly bills are outrageous. Unfortunately nowhere to turn for equal coverage or service.",5,Clearbay,11.2.0,2025-02-16 08:52:19,Bell,iOS,itunes_rss,2025-05-29,0,0,a93cb4ea59630e3c8867e3cc26d271e1
